Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
32,Travel_Frequently,967,Sales,8,3,Marketing,2,Female,43,3,3,Sales Executive,4,Single,8998,1,Y,No,14,3,4,0,9,2,3,9,8,3,7,No
29,Non-Travel,1496,Research & Development,1,1,Technical Degree,4,Male,41,3,2,Manufacturing Director,3,Married,4319,1,Y,No,13,3,1,1,10,1,3,10,7,0,9,No
51,Travel_Rarely,1169,Research & Development,7,4,Medical,2,Male,34,2,2,Manufacturing Director,3,Married,6132,2,Y,No,17,3,3,0,10,2,3,1,0,0,0,No
58,Travel_Rarely,1145,Research & Development,9,3,Medical,2,Female,75,2,1,Research Scientist,2,Married,3346,4,Y,Yes,20,4,2,1,9,3,2,1,0,0,0,No
40,Travel_Rarely,630,Sales,4,4,Marketing,3,Male,67,2,3,Sales Executive,4,Married,10855,7,Y,No,11,3,1,1,15,2,2,12,11,2,11,No
34,Travel_Frequently,303,Sales,2,4,Marketing,3,Female,75,3,1,Sales Representative,3,Married,2231,6,Y,No,18,3,4,1,6,3,3,4,3,1,2,No
22,Travel_Rarely,1256,Research & Development,19,1,Medical,3,Male,80,3,1,Research Scientist,4,Married,2323,1,Y,No,24,4,1,2,2,6,3,2,2,2,2,No
27,Non-Travel,691,Research & Development,9,3,Medical,4,Male,57,3,1,Research Scientist,2,Divorced,2024,6,Y,No,18,3,4,1,6,1,1,2,2,2,2,No
28,Travel_Rarely,440,Research & Development,21,3,Medical,3,Male,42,3,1,Research Scientist,4,Married,2713,1,Y,No,11,3,3,1,5,2,1,5,2,0,2,No
57,Travel_Rarely,334,Research & Development,24,2,Life Sciences,3,Male,83,4,3,Healthcare Representative,4,Divorced,9439,3,Y,Yes,16,3,2,1,12,2,1,5,3,1,4,No
27,Non-Travel,1450,Research & Development,3,3,Medical,3,Male,79,2,1,Research Scientist,3,Divorced,2566,1,Y,Yes,15,3,4,1,1,2,2,1,1,0,1,No
50,Travel_Rarely,1452,Research & Development,11,3,Life Sciences,3,Female,53,3,5,Manager,2,Single,19926,3,Y,No,15,3,2,0,21,5,3,5,4,4,4,No
41,Travel_Rarely,465,Research & Development,14,3,Life Sciences,1,Male,56,3,1,Research Scientist,3,Divorced,2451,4,Y,No,12,3,1,1,13,2,3,9,8,1,8,No
30,Travel_Rarely,1339,Sales,5,3,Life Sciences,2,Female,41,3,3,Sales Executive,4,Married,9419,2,Y,No,12,3,3,1,12,2,3,10,9,7,4,No
38,Travel_Rarely,702,Sales,1,4,Life Sciences,1,Female,59,2,2,Sales Executive,4,Single,8686,4,Y,No,22,4,3,0,12,2,4,8,3,0,7,No
32,Travel_Rarely,120,Research & Development,6,5,Life Sciences,3,Male,43,3,1,Research Scientist,3,Single,3038,3,Y,No,20,4,1,0,8,2,3,5,4,1,4,No
27,Travel_Rarely,1157,Research & Development,17,3,Technical Degree,3,Male,51,3,1,Research Scientist,2,Married,3058,0,Y,Yes,16,3,4,1,6,3,2,5,2,1,1,No
19,Travel_Frequently,602,Sales,1,1,Technical Degree,3,Female,100,1,1,Sales Representative,1,Single,2325,0,Y,No,21,4,1,0,1,5,4,0,0,0,0,Yes
36,Travel_Frequently,1480,Research & Development,3,2,Medical,4,Male,30,3,1,Laboratory Technician,2,Single,2088,4,Y,No,12,3,3,0,13,3,2,8,7,7,2,No
30,Non-Travel,111,Research & Development,9,3,Medical,3,Male,66,3,2,Laboratory Technician,1,Divorced,3072,1,Y,No,11,3,3,2,12,4,3,12,9,6,10,No
45,Travel_Rarely,1268,Sales,4,2,Life Sciences,3,Female,30,3,2,Sales Executive,1,Divorced,5006,4,Y,Yes,11,3,1,1,9,3,4,5,4,0,3,No
56,Travel_Rarely,713,Research & Development,8,3,Life Sciences,3,Female,67,3,1,Research Scientist,1,Divorced,4257,4,Y,Yes,18,3,3,1,19,3,3,2,2,2,2,No
33,Travel_Rarely,134,Research & Development,2,3,Life Sciences,3,Male,90,3,1,Research Scientist,4,Single,2500,0,Y,No,14,3,1,0,4,2,4,3,1,0,2,No
19,Travel_Rarely,303,Research & Development,2,3,Life Sciences,2,Male,47,2,1,Laboratory Technician,4,Single,1102,1,Y,No,22,4,3,0,1,3,2,1,0,1,0,Yes
46,Travel_Rarely,526,Sales,1,2,Marketing,2,Female,92,3,3,Sales Executive,1,Divorced,10453,1,Y,No,25,4,3,3,24,2,3,24,13,15,7,No
38,Travel_Rarely,1380,Research & Development,9,2,Life Sciences,3,Female,75,3,1,Laboratory Technician,4,Single,2288,1,Y,No,12,3,3,0,2,3,3,2,2,2,1,No
31,Travel_Rarely,140,Research & Development,12,1,Medical,3,Female,95,3,1,Research Scientist,4,Married,3929,8,Y,Yes,23,4,3,1,7,0,3,4,2,0,2,No
34,Travel_Rarely,629,Research & Development,27,2,Medical,4,Female,95,3,1,Research Scientist,2,Single,2311,2,Y,No,15,3,4,0,9,3,3,3,2,1,2,No
41,Travel_Rarely,1356,Sales,20,2,Marketing,2,Female,70,3,1,Sales Representative,2,Single,3140,1,Y,Yes,22,4,4,0,4,5,2,4,3,0,2,Yes
50,Travel_Rarely,328,Research & Development,1,3,Medical,3,Male,86,2,1,Laboratory Technician,3,Married,3690,2,Y,No,15,3,4,1,5,2,2,3,2,0,2,No
53,Travel_Rarely,1084,Research & Development,13,2,Medical,4,Female,57,4,2,Manufacturing Director,1,Divorced,4450,1,Y,No,11,3,3,2,5,3,3,4,2,1,3,No
33,Travel_Rarely,931,Research & Development,14,3,Medical,4,Female,72,3,1,Research Scientist,2,Married,2756,1,Y,No,13,3,4,1,8,5,3,8,7,1,6,No
40,Travel_Rarely,989,Research & Development,4,1,Medical,4,Female,46,3,5,Manager,3,Married,19033,1,Y,No,14,3,2,1,21,2,3,20,8,9,9,No
55,Travel_Rarely,692,Research & Development,14,4,Medical,3,Male,61,4,5,Research Director,2,Single,18722,8,Y,No,11,3,4,0,36,3,3,24,15,2,15,No
34,Travel_Frequently,1069,Research & Development,2,1,Life Sciences,4,Male,45,2,2,Manufacturing Director,3,Married,9547,1,Y,No,17,3,3,0,10,2,2,10,9,1,9,No
51,Travel_Rarely,313,Research & Development,3,3,Medical,4,Female,98,3,4,Healthcare Representative,2,Single,13734,3,Y,No,18,3,3,0,21,6,3,7,7,1,0,No
52,Travel_Rarely,699,Research & Development,1,4,Life Sciences,3,Male,65,2,5,Manager,3,Married,19999,0,Y,No,14,3,1,1,34,5,3,33,18,11,9,No
27,Travel_Rarely,894,Research & Development,9,3,Medical,4,Female,99,3,1,Research Scientist,2,Single,2279,1,Y,No,16,3,4,0,7,2,2,7,7,0,3,No
35,Travel_Rarely,556,Research & Development,23,2,Life Sciences,2,Male,50,2,2,Manufacturing Director,3,Married,5916,3,Y,Yes,13,3,1,0,8,1,3,1,0,0,1,Yes
43,Non-Travel,1344,Research & Development,7,3,Medical,4,Male,37,4,1,Research Scientist,4,Divorced,2089,4,Y,No,14,3,4,3,7,3,4,5,4,2,2,No
45,Non-Travel,1195,Research & Development,2,2,Medical,1,Male,65,2,4,Manager,4,Married,16792,9,Y,No,23,4,4,1,22,1,3,20,8,11,8,No
37,Travel_Rarely,290,Research & Development,21,3,Life Sciences,2,Male,65,4,1,Research Scientist,1,Married,3564,1,Y,Yes,12,3,1,1,8,3,2,8,7,1,7,No
35,Travel_Frequently,138,Research & Development,2,3,Medical,2,Female,37,3,2,Laboratory Technician,2,Single,4425,5,Y,No,11,3,4,0,10,5,3,6,2,1,2,No
42,Non-Travel,926,Research & Development,21,2,Medical,3,Female,36,3,2,Manufacturing Director,3,Divorced,5265,2,Y,No,16,3,2,1,11,5,3,5,3,0,2,No
38,Travel_Rarely,1261,Research & Development,2,4,Life Sciences,4,Male,88,3,2,Manufacturing Director,3,Married,6553,9,Y,No,14,3,2,0,14,3,3,1,0,0,0,No
38,Travel_Rarely,1084,Research & Development,29,3,Technical Degree,4,Male,54,3,2,Manufacturing Director,4,Married,6261,3,Y,No,18,3,1,1,9,3,1,7,7,1,7,No
27,Travel_Frequently,472,Research & Development,1,1,Technical Degree,3,Male,60,2,2,Manufacturing Director,1,Married,4298,5,Y,No,19,3,3,1,6,1,3,2,2,2,0,No
49,Non-Travel,1002,Research & Development,18,4,Life Sciences,4,Male,92,3,2,Manufacturing Director,4,Divorced,6804,1,Y,Yes,15,3,1,2,7,0,3,7,7,1,7,No
34,Travel_Frequently,878,Research & Development,10,4,Medical,4,Male,43,3,1,Research Scientist,3,Divorced,3815,1,Y,Yes,17,3,4,1,5,4,4,5,3,2,0,No
40,Travel_Rarely,905,Research & Development,19,2,Medical,3,Male,99,3,2,Laboratory Technician,4,Married,2741,8,Y,Yes,15,3,3,1,15,2,4,7,2,3,7,No
38,Travel_Rarely,1180,Research & Development,29,1,Medical,2,Male,70,3,2,Healthcare Representative,1,Married,6673,7,Y,Yes,19,3,2,0,17,2,3,1,0,0,0,Yes
29,Travel_Rarely,121,Sales,27,3,Marketing,2,Female,35,3,3,Sales Executive,4,Married,7639,1,Y,No,22,4,4,3,10,3,2,10,4,1,9,Yes
22,Travel_Rarely,1136,Research & Development,5,3,Life Sciences,4,Male,60,4,1,Research Scientist,2,Divorced,2328,1,Y,Yes,16,3,1,1,4,2,2,4,2,2,2,No
36,Travel_Frequently,635,Research & Development,18,1,Medical,2,Female,73,3,1,Laboratory Technician,4,Single,2153,1,Y,No,13,3,1,0,8,2,3,8,1,1,7,No
40,Non-Travel,1151,Research & Development,9,5,Life Sciences,4,Male,63,2,2,Healthcare Representative,4,Married,4876,9,Y,No,14,3,4,1,5,5,1,3,2,0,2,No
46,Travel_Rarely,644,Research & Development,1,4,Medical,4,Male,97,3,3,Healthcare Representative,1,Divorced,9396,7,Y,No,16,3,3,1,17,3,3,4,2,0,3,No
32,Travel_Rarely,1045,Sales,4,4,Medical,4,Male,32,1,3,Sales Executive,4,Married,10400,1,Y,No,11,3,3,0,14,2,2,14,8,9,8,Yes
30,Non-Travel,829,Research & Development,1,1,Life Sciences,3,Male,88,2,3,Manufacturing Director,3,Single,8474,1,Y,No,22,4,3,0,12,2,3,11,8,5,8,No
27,Travel_Frequently,1242,Sales,20,3,Life Sciences,4,Female,90,3,2,Sales Executive,3,Single,9981,1,Y,No,14,3,4,0,7,2,3,7,7,0,7,No
51,Travel_Rarely,1469,Research & Development,8,4,Life Sciences,2,Male,81,2,3,Research Director,2,Married,12490,5,Y,No,16,3,4,2,16,5,1,10,9,4,7,No
30,Travel_Rarely,1005,Research & Development,3,3,Technical Degree,4,Female,88,3,1,Research Scientist,1,Single,2657,5,Y,Yes,11,3,3,0,8,5,3,5,2,0,4,Yes
41,Travel_Rarely,896,Sales,6,3,Life Sciences,4,Female,75,3,3,Manager,4,Single,13591,3,Y,Yes,18,3,3,0,16,3,3,1,0,0,0,No
30,Travel_Frequently,334,Sales,26,4,Marketing,3,Female,52,2,2,Sales Executive,1,Single,6696,5,Y,No,15,3,3,0,9,5,2,6,3,0,1,Yes
29,Travel_Rarely,992,Research & Development,1,3,Technical Degree,3,Male,85,3,1,Research Scientist,3,Single,2058,0,Y,No,14,3,4,0,7,1,2,6,2,1,5,Yes
45,Non-Travel,1052,Sales,6,3,Medical,4,Female,57,2,3,Sales Executive,4,Single,8865,6,Y,No,12,3,4,0,23,2,3,19,7,12,8,No
54,Travel_Rarely,1147,Sales,3,3,Marketing,4,Female,52,3,2,Sales Executive,1,Married,5940,2,Y,No,14,3,4,1,16,4,3,6,2,0,5,No
36,Travel_Rarely,1396,Research & Development,5,2,Life Sciences,4,Male,62,3,2,Laboratory Technician,2,Single,5914,8,Y,No,16,3,4,0,16,3,4,13,11,3,7,No
33,Travel_Rarely,147,Research & Development,4,4,Medical,3,Female,47,2,1,Research Scientist,2,Married,2622,6,Y,No,21,4,4,0,7,3,3,3,2,1,1,No
37,Travel_Frequently,663,Research & Development,11,3,Other,2,Male,47,3,3,Research Director,4,Divorced,12185,1,Y,Yes,14,3,3,3,10,1,3,10,8,0,7,No
38,Travel_Rarely,119,Sales,3,3,Life Sciences,1,Male,76,3,3,Sales Executive,3,Divorced,10609,0,Y,No,12,3,3,2,17,6,2,16,10,5,13,No
31,Non-Travel,979,Research & Development,1,4,Medical,3,Male,90,1,2,Manufacturing Director,3,Married,4345,0,Y,No,12,3,4,1,6,2,3,5,4,1,4,No
59,Travel_Rarely,142,Research & Development,3,3,Life Sciences,3,Male,70,2,1,Research Scientist,4,Married,2177,3,Y,No,17,3,1,1,7,6,3,1,0,0,0,No
37,Travel_Frequently,319,Sales,4,4,Marketing,1,Male,41,3,1,Sales Representative,4,Divorced,2793,4,Y,No,17,3,3,1,13,2,3,9,8,5,8,No
29,Travel_Frequently,1413,Sales,1,1,Medical,2,Female,42,3,3,Sales Executive,4,Married,7918,1,Y,No,14,3,4,1,11,5,3,11,10,4,1,No
35,Travel_Frequently,944,Sales,1,3,Marketing,3,Female,92,3,3,Sales Executive,3,Single,8789,1,Y,No,14,3,1,0,10,3,4,10,7,0,8,No
29,Travel_Rarely,896,Research & Development,18,1,Medical,3,Male,86,2,1,Research Scientist,4,Single,2389,1,Y,Yes,13,3,3,0,4,3,2,4,3,0,1,Yes
52,Travel_Rarely,1323,Research & Development,2,3,Life Sciences,3,Female,89,2,1,Laboratory Technician,4,Single,3212,7,Y,No,15,3,2,0,6,3,2,2,2,2,2,No
42,Travel_Rarely,532,Research & Development,4,2,Technical Degree,3,Male,58,3,5,Manager,4,Married,19232,1,Y,No,11,3,4,0,22,3,3,22,17,11,15,No
59,Travel_Rarely,818,Human Resources,6,2,Medical,2,Male,52,3,1,Human Resources,3,Married,2267,8,Y,No,17,3,4,0,7,2,2,2,2,2,2,No
50,Travel_Rarely,854,Sales,1,4,Medical,4,Female,68,3,5,Manager,4,Divorced,19517,3,Y,No,11,3,3,1,32,3,2,7,0,0,6,No
33,Travel_Rarely,813,Research & Development,14,3,Medical,3,Male,58,3,1,Laboratory Technician,4,Married,2436,5,Y,Yes,13,3,3,1,8,2,1,5,4,0,4,Yes
43,Travel_Rarely,1034,Sales,16,3,Marketing,4,Female,80,3,4,Manager,4,Married,16064,5,Y,Yes,22,4,3,1,22,3,3,17,13,1,9,No
33,Travel_Rarely,465,Research & Development,2,2,Life Sciences,1,Female,39,3,1,Laboratory Technician,1,Married,2707,7,Y,No,20,4,1,0,13,3,4,9,7,1,7,Yes
52,Non-Travel,771,Sales,2,4,Life Sciences,1,Male,79,2,5,Manager,3,Single,19068,1,Y,Yes,18,3,4,0,33,2,4,33,7,15,12,No
32,Travel_Rarely,1401,Sales,4,2,Life Sciences,3,Female,56,3,1,Sales Representative,2,Married,3931,2,Y,No,11,3,1,1,6,5,3,4,3,1,2,No
32,Travel_Rarely,515,Research & Development,1,3,Life Sciences,4,Male,62,2,1,Laboratory Technician,3,Single,3730,0,Y,Yes,14,3,4,0,4,2,1,3,2,1,2,Yes
39,Travel_Rarely,1431,Research & Development,1,4,Medical,3,Female,96,3,1,Laboratory Technician,3,Divorced,2232,7,Y,No,14,3,3,3,7,1,3,3,2,1,2,No
32,Non-Travel,976,Sales,26,4,Marketing,3,Male,100,3,2,Sales Executive,4,Married,4465,0,Y,No,18,3,1,0,4,2,3,3,2,2,2,No
41,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,3,Male,36,3,2,Research Scientist,1,Divorced,3072,2,Y,No,16,3,1,2,17,2,2,1,0,0,0,No
40,Travel_Rarely,1300,Research & Development,24,2,Technical Degree,1,Male,62,3,2,Research Scientist,4,Divorced,3319,1,Y,No,17,3,1,2,9,3,3,9,8,4,7,No
45,Travel_Rarely,252,Research & Development,1,3,Other,3,Male,70,4,5,Manager,4,Married,19202,0,Y,No,11,3,3,1,25,2,3,24,0,1,7,No
31,Travel_Frequently,1327,Research & Development,3,4,Medical,2,Male,73,3,3,Research Director,3,Divorced,13675,9,Y,No,12,3,1,1,9,3,3,2,2,2,2,No
33,Travel_Rarely,832,Research & Development,5,4,Life Sciences,3,Female,63,2,1,Research Scientist,4,Married,2911,1,Y,No,13,3,3,1,2,2,2,2,2,0,2,No
34,Travel_Rarely,470,Research & Development,2,4,Life Sciences,4,Male,84,2,2,Manufacturing Director,1,Married,5957,6,Y,No,13,3,2,1,13,3,3,11,9,5,9,No
37,Travel_Rarely,1017,Research & Development,1,2,Medical,3,Female,83,2,1,Research Scientist,1,Married,3920,2,Y,No,14,3,1,1,17,2,2,3,1,0,2,No
45,Travel_Frequently,1199,Research & Development,7,4,Life Sciences,1,Male,77,4,2,Manufacturing Director,3,Married,6434,4,Y,No,17,3,4,1,9,1,3,3,2,0,2,No
37,Travel_Frequently,504,Research & Development,10,3,Medical,1,Male,61,3,3,Manufacturing Director,3,Divorced,10048,6,Y,No,11,3,2,2,17,5,3,1,0,0,0,Yes
39,Travel_Frequently,505,Research & Development,2,4,Technical Degree,3,Female,64,3,3,Healthcare Representative,3,Single,10938,0,Y,No,25,4,4,0,20,1,3,19,6,11,8,No
29,Travel_Rarely,665,Research & Development,15,3,Life Sciences,3,Male,60,3,1,Research Scientist,4,Single,2340,1,Y,No,19,3,1,0,6,1,3,6,5,1,5,No
42,Travel_Rarely,916,Research & Development,17,2,Life Sciences,4,Female,82,4,2,Research Scientist,1,Single,6545,3,Y,Yes,13,3,3,0,10,1,3,3,2,0,2,No
29,Travel_Rarely,1247,Sales,20,2,Marketing,4,Male,45,3,2,Sales Executive,4,Divorced,6931,2,Y,No,14,3,4,1,10,2,3,3,2,0,2,No
25,Travel_Rarely,685,Research & Development,1,3,Life Sciences,1,Female,62,3,2,Manufacturing Director,3,Married,4898,0,Y,No,12,3,4,2,5,3,3,4,2,1,2,No
42,Travel_Rarely,269,Research & Development,2,3,Medical,4,Female,56,2,1,Laboratory Technician,1,Divorced,2593,0,Y,Yes,11,3,3,1,10,4,3,9,6,7,8,No
40,Travel_Rarely,1416,Research & Development,2,2,Medical,1,Male,49,3,5,Research Director,3,Divorced,19436,0,Y,No,19,3,4,1,22,5,3,21,7,3,9,No
51,Travel_Rarely,833,Research & Development,1,3,Life Sciences,3,Male,96,3,1,Research Scientist,4,Married,2723,1,Y,No,11,3,2,0,1,0,2,1,0,0,0,No
31,Travel_Frequently,307,Research & Development,29,2,Medical,3,Male,71,2,1,Laboratory Technician,2,Single,3479,0,Y,No,11,3,2,0,6,2,4,5,4,1,4,Yes
32,Travel_Frequently,1311,Research & Development,7,3,Life Sciences,2,Male,100,4,1,Laboratory Technician,2,Married,2794,1,Y,No,20,4,3,0,5,3,1,5,1,0,3,No
38,Non-Travel,1327,Sales,2,2,Life Sciences,4,Male,39,2,2,Sales Executive,4,Married,5249,3,Y,No,18,3,4,1,13,0,3,8,7,7,5,No
32,Travel_Rarely,128,Research & Development,2,1,Technical Degree,4,Male,84,2,2,Laboratory Technician,1,Single,2176,4,Y,No,13,3,4,0,9,5,3,6,2,0,4,No
46,Travel_Rarely,488,Sales,2,3,Technical Degree,3,Female,75,1,4,Manager,2,Married,16872,3,Y,Yes,12,3,2,1,28,2,2,7,7,7,7,No
28,Travel_Rarely,529,Research & Development,2,4,Life Sciences,1,Male,79,3,1,Laboratory Technician,3,Single,3485,2,Y,No,11,3,3,0,5,5,1,0,0,0,0,Yes
29,Travel_Rarely,1210,Sales,2,3,Medical,1,Male,78,2,2,Sales Executive,2,Married,6644,2,Y,No,19,3,2,2,10,2,3,0,0,0,0,No
31,Travel_Rarely,1463,Research & Development,23,3,Medical,2,Male,64,2,2,Healthcare Representative,4,Married,5582,0,Y,No,21,4,2,1,10,2,3,9,0,7,8,No
25,Non-Travel,675,Research & Development,5,2,Life Sciences,2,Male,85,4,2,Healthcare Representative,1,Divorced,4000,1,Y,No,12,3,4,2,6,2,3,6,3,1,5,No
45,Travel_Rarely,1385,Research & Development,20,2,Medical,3,Male,79,3,4,Healthcare Representative,4,Married,13496,0,Y,Yes,14,3,2,0,21,2,3,20,7,4,10,No
36,Travel_Rarely,1403,Research & Development,6,3,Life Sciences,4,Male,47,3,1,Laboratory Technician,4,Married,3210,0,Y,No,11,3,3,1,16,4,3,15,13,10,11,No
55,Travel_Rarely,452,Research & Development,1,3,Medical,4,Male,81,3,5,Manager,1,Single,19045,0,Y,Yes,14,3,3,0,37,2,3,36,10,4,13,No
47,Non-Travel,666,Research & Development,29,4,Life Sciences,1,Male,88,3,3,Manager,2,Married,11849,1,Y,Yes,12,3,4,1,10,2,2,10,7,9,9,Yes
28,Travel_Rarely,1158,Research & Development,9,3,Medical,4,Male,94,3,1,Research Scientist,4,Married,2070,1,Y,No,23,4,4,1,5,3,2,5,2,0,4,No
37,Travel_Rarely,228,Sales,6,4,Medical,3,Male,98,3,2,Sales Executive,4,Married,6502,4,Y,No,14,3,2,1,7,5,4,5,4,0,1,No
21,Travel_Rarely,996,Research & Development,3,2,Medical,4,Male,100,2,1,Research Scientist,3,Single,3230,1,Y,No,17,3,1,0,3,4,4,3,2,1,0,No
37,Non-Travel,728,Research & Development,1,4,Medical,1,Female,80,3,3,Research Director,4,Divorced,13603,2,Y,Yes,18,3,1,2,15,2,3,5,2,0,2,No
35,Travel_Rarely,1315,Research & Development,22,3,Life Sciences,2,Female,71,4,3,Manager,2,Divorced,11996,7,Y,No,18,3,2,1,10,6,2,7,7,6,2,No
38,Travel_Rarely,322,Sales,7,2,Medical,1,Female,44,4,2,Sales Executive,1,Divorced,5605,1,Y,Yes,24,4,3,1,8,3,3,8,0,7,7,No
26,Travel_Frequently,1479,Research & Development,1,3,Life Sciences,3,Female,84,3,2,Manufacturing Director,2,Divorced,6397,1,Y,No,20,4,1,1,6,6,1,6,5,1,4,No
50,Travel_Rarely,797,Research & Development,4,1,Life Sciences,1,Male,96,3,5,Research Director,2,Divorced,19144,3,Y,No,14,3,1,2,28,4,2,10,4,1,6,No
53,Travel_Rarely,1070,Research & Development,3,4,Medical,3,Male,45,3,4,Research Director,3,Married,17584,3,Y,Yes,16,3,4,3,21,5,2,5,3,1,3,No
42,Travel_Rarely,635,Sales,1,1,Life Sciences,2,Male,99,3,2,Sales Executive,3,Married,4907,1,Y,No,25,4,3,0,20,3,3,20,16,11,6,No
29,Travel_Frequently,442,Sales,2,2,Life Sciences,2,Male,44,3,2,Sales Executive,4,Single,4554,1,Y,No,18,3,1,0,10,3,2,10,7,0,9,No
55,Travel_Rarely,147,Research & Development,20,2,Technical Degree,2,Male,37,3,2,Laboratory Technician,4,Married,5415,3,Y,Yes,19,3,4,1,12,4,3,10,7,0,8,No
26,Travel_Frequently,496,Research & Development,11,2,Medical,1,Male,60,3,2,Healthcare Representative,1,Married,4741,1,Y,Yes,13,3,3,1,5,3,3,5,3,3,3,No
37,Travel_Rarely,1372,Research & Development,1,3,Life Sciences,4,Female,42,3,1,Research Scientist,4,Single,2115,1,Y,No,12,3,2,0,17,3,3,17,12,5,7,No
44,Travel_Frequently,920,Research & Development,24,3,Life Sciences,4,Male,43,3,1,Laboratory Technician,3,Divorced,3161,3,Y,Yes,22,4,4,1,19,0,1,1,0,0,0,Yes
38,Travel_Rarely,688,Research & Development,23,4,Life Sciences,4,Male,82,3,2,Healthcare Representative,4,Divorced,5745,9,Y,No,14,3,2,1,10,2,3,2,2,1,2,No
26,Travel_Rarely,1449,Research & Development,16,4,Medical,1,Male,45,3,1,Laboratory Technician,2,Divorced,2373,2,Y,Yes,13,3,4,1,5,2,3,3,2,0,2,Yes
28,Travel_Rarely,1117,Research & Development,8,2,Life Sciences,4,Female,66,3,1,Research Scientist,4,Single,3310,1,Y,No,21,4,4,0,5,3,3,5,3,0,2,No
49,Travel_Frequently,636,Research & Development,10,4,Life Sciences,3,Female,35,3,5,Research Director,1,Single,18665,9,Y,Yes,11,3,4,0,22,4,3,3,2,1,2,No
36,Travel_Rarely,506,Research & Development,3,3,Technical Degree,3,Male,30,3,2,Research Scientist,2,Single,4485,4,Y,No,12,3,4,0,10,2,3,8,0,7,7,No
31,Travel_Frequently,444,Sales,5,3,Marketing,4,Female,84,3,1,Sales Representative,2,Divorced,2789,1,Y,No,11,3,3,1,2,5,2,2,2,2,2,No
26,Travel_Rarely,950,Sales,4,4,Marketing,4,Male,48,2,2,Sales Executive,4,Single,5828,1,Y,Yes,12,3,2,0,8,0,3,8,7,7,4,Yes
37,Travel_Frequently,889,Research & Development,9,3,Medical,2,Male,53,3,1,Research Scientist,4,Married,2326,1,Y,Yes,12,3,3,3,4,3,2,4,2,1,2,No
42,Travel_Frequently,555,Sales,26,3,Marketing,3,Female,77,3,4,Sales Executive,2,Married,13525,5,Y,No,14,3,4,1,23,2,4,20,4,4,8,No
18,Travel_Rarely,230,Research & Development,3,3,Life Sciences,3,Male,54,3,1,Laboratory Technician,3,Single,1420,1,Y,No,13,3,3,0,0,2,3,0,0,0,0,Yes
35,Travel_Rarely,1232,Sales,16,3,Marketing,3,Male,96,3,3,Sales Executive,2,Married,8020,0,Y,No,15,3,3,2,12,3,2,11,9,6,9,No
36,Travel_Frequently,566,Research & Development,18,4,Life Sciences,3,Male,81,4,1,Laboratory Technician,4,Married,3688,4,Y,No,18,3,4,2,4,2,3,1,0,0,0,No
51,Travel_Rarely,1302,Research & Development,2,3,Medical,4,Male,84,1,2,Manufacturing Director,2,Divorced,5482,5,Y,No,18,3,4,1,13,3,3,4,1,1,2,No
41,Travel_Rarely,334,Sales,2,4,Life Sciences,4,Male,88,3,4,Manager,2,Single,16015,1,Y,No,19,3,2,0,22,2,3,22,10,0,4,No
18,Travel_Rarely,812,Sales,10,3,Medical,4,Female,69,2,1,Sales Representative,3,Single,1200,1,Y,No,12,3,1,0,0,2,3,0,0,0,0,No
28,Travel_Rarely,1476,Research & Development,16,2,Medical,2,Male,68,4,2,Healthcare Representative,1,Single,5661,0,Y,No,19,3,3,0,9,2,3,8,3,0,7,No
31,Travel_Rarely,218,Sales,7,3,Technical Degree,2,Male,100,4,2,Sales Executive,4,Married,6929,4,Y,No,11,3,2,1,10,3,2,8,7,7,7,No
39,Travel_Rarely,1132,Research & Development,1,3,Medical,3,Male,48,4,3,Healthcare Representative,4,Divorced,9613,0,Y,No,17,3,1,3,19,5,2,18,10,3,7,No
36,Non-Travel,1105,Research & Development,24,4,Life Sciences,2,Female,47,3,2,Laboratory Technician,2,Married,5674,7,Y,No,15,3,3,1,11,3,3,9,8,0,8,No
32,Travel_Rarely,906,Sales,7,3,Life Sciences,4,Male,91,2,2,Sales Executive,3,Married,5484,1,Y,No,14,3,3,1,13,3,2,13,8,4,8,No
38,Travel_Rarely,849,Research & Development,25,2,Life Sciences,1,Female,81,2,3,Research Director,2,Married,12061,3,Y,No,17,3,3,1,19,2,3,10,8,0,1,No
58,Non-Travel,390,Research & Development,1,4,Life Sciences,4,Male,32,1,2,Healthcare Representative,3,Divorced,5660,2,Y,Yes,13,3,4,1,12,2,3,5,3,1,2,No
31,Travel_Rarely,691,Research & Development,5,4,Technical Degree,3,Male,86,3,1,Research Scientist,4,Married,4821,0,Y,Yes,12,3,3,1,6,4,3,5,2,0,3,No
31,Travel_Rarely,106,Human Resources,2,3,Human Resources,1,Male,62,2,2,Human Resources,1,Married,6410,3,Y,No,12,3,4,0,9,1,3,2,2,1,0,No
45,Travel_Frequently,1249,Research & Development,7,3,Life Sciences,1,Male,97,3,3,Laboratory Technician,1,Divorced,5210,1,Y,No,18,3,1,1,24,2,3,24,9,9,11,No
